bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1593678,1791,AB2510,5,Vetoed,2022-09-29,"Vehicles: driver’s licenses.","An act to add Section 14900.2 to the Vehicle Code, relating to vehicles.",0,,2022-09-29,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB2510/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2510
1593679,1791,AB2511,4,Passed,2022-09-29,"Skilled nursing facilities: backup power source.","An act to add Section 1418.22 to the Health and Safety Code, relating to skilled nursing facilities.",0,,2022-09-29,"Chaptered by Secretary of State - Chapter 788, Statutes of 2022.",https://legiscan.com/CA/bill/AB2511/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2511
1593680,1791,AB2512,1,Introduced,2022-02-17,"Animals: aquatic plants: importation, transportation, and sheltering.","An act to amend Sections 2119, 2120, 2150.2, and 2271 of, and to add Sections 2118.1, 2125.1, and 2129 to, the Fish and Game Code, and to amend Sections 7150.5 and 7162 of the Government Code, relating to wildlife.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2512/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2512
1593682,1791,AB2513,1,Introduced,2022-02-17,"Construction defects: insurance.","An act relating to construction defects.",0,,2022-02-18,"From printer. May be heard in committee March 20.",https://legiscan.com/CA/bill/AB2513/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2513
1593683,1791,AB2514,5,Vetoed,2022-09-25,"State Highway System Management Plan: underserved rural communities.","An act to amend Section 164.6 of the Streets and Highways Code, relating to transportation.",0,,2022-09-25,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB2514/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2514
1593684,1791,AB2515,4,Passed,2022-09-13,"Proprietary and private security services.","An act to amend Sections 7574.13, 7574.18, 7574.21, 7574.22, 7574.30, 7583.2, 7583.5, 7583.6, 7583.7, 7583.10, 7585, 7585.6, 7587.1, 7596, 7596.3, 7598.1, 7598.2, 7598.3, 7599.37, and 7599.38 of, to amend and repeal Sections 7583.33, 7583.34, and 7585.14 of, to amend, repeal, and add Sections 7581.2, 7581.3, 7583.9, 7583.37, 7588, and 7588.6 of, to add Sections 7574.37, 7574.38, 7574.39, and 7574.40 to, to add Article 4.5 (commencing with Section 7584) to Chapter 11.5 of Division 3 of, and to repeal and add Section 7574.31 of, the Business and Professions Code, and to amend, repeal, and add Section 22295 of the Penal Code, relating to professions and vocations.",0,,2022-09-13,"Chaptered by Secretary of State - Chapter 287, Statutes of 2022.",https://legiscan.com/CA/bill/AB2515/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2515
1593686,1791,AB2516,5,Vetoed,2022-09-25,"Health care coverage: human papillomavirus.","An act to amend Section 1367.66 of the Health and Safety Code, to amend Section 10123.18 of the Insurance Code, and to add Section 14132.04 to the Welfare and Institutions Code, relating to health care coverage.",0,,2022-09-25,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB2516/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2516
1593687,1791,AB2517,5,Vetoed,2022-09-27,"California Coordinated Neighborhood and Community Services Grant Program.","An act to add Division 11 (commencing with Section 20000) to the Welfare and Institutions Code, relating to poverty.",0,,2022-09-27,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB2517/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2517
1593688,1791,AB2518,1,Introduced,2022-02-17,"Severe mental illness.","An act to add and repeal Chapter 3 (commencing with Section 4342) of Part 3 of Division 4 of the Welfare and Institutions Code, relating to mental health.",457,"Assembly Health",2022-04-19,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB2518/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2518
1593689,1791,AB2519,2,Engrossed,2022-05-25,"State facilities.","An act to amend Section 9112.5 of the Government Code, relating to state facilities.",0,,2022-08-01,"Ordered to inactive file at the request of Senator Hertzberg.",https://legiscan.com/CA/bill/AB2519/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2519
1593690,1791,AB2520,5,Vetoed,2022-09-29,"Department of Justice: Office of Access to Justice.","An act to add and repeal Chapter 4 (commencing with Section 15210) of Part 6 of Division 3 of Title 2 of the Government Code, relating to state government.",0,,2022-09-29,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB2520/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2520
1593692,1791,AB2521,4,Passed,2022-09-30,"Transgender, Gender Nonconforming, and Intersex Fund.","An act to amend Section 150900 of the Health and Safety Code, relating to health services.",0,,2022-09-30,"Chaptered by Secretary of State - Chapter 869, Statutes of 2022.",https://legiscan.com/CA/bill/AB2521/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2521
1593694,1791,AB2522,2,Engrossed,2022-05-23,"Public Health Workforce Loan Repayment Program.","An act to add Article 6 (commencing with Section 128560) to Chapter 5 of Part 3 of Division 107 of the Health and Safety Code, relating to public health, and making an appropriation therefor.",0,,2022-08-11,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2522/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2522
1593695,1791,AB2523,1,Introduced,2022-02-17,"Local planning agencies.","An act to amend Section 65101 of the Government Code, relating to local planning.",0,,2022-02-18,"From printer. May be heard in committee March 20.",https://legiscan.com/CA/bill/AB2523/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2523
1593696,1791,AB2524,4,Passed,2022-09-29,"Santa Clara Valley Transportation Authority: employee relations.","An act to add Sections 100309, 100310, and 100311 to the Public Utilities Code, relating to public employment.",0,,2022-09-29,"Chaptered by Secretary of State - Chapter 789, Statutes of 2022.",https://legiscan.com/CA/bill/AB2524/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2524
1593697,1791,AB2525,1,Introduced,2022-02-17,"School employees: dismissal or suspension: hate violence.","An act to amend Sections 233 and 44932 of the Education Code, relating to school employees.",455,"Assembly Education",2022-03-10,"Referred to Com. on ED.",https://legiscan.com/CA/bill/AB2525/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2525
1593698,1791,AB2526,4,Passed,2022-09-30,"Incarcerated persons: health records.","An act to amend Section 56.10 of the Civil Code, and to add Section 5073 to the Penal Code, relating to incarcerated persons.",0,,2022-09-30,"Chaptered by Secretary of State - Chapter 968, Statutes of 2022.",https://legiscan.com/CA/bill/AB2526/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2526
1593699,1791,AB2527,1,Introduced,2022-02-17,"Consumer Credit Reporting Agencies Act: users of consumer credit reports: hiring a dwelling unit.","An act to amend Sections 1785.3, 1785.11, and 1950.6 of, and to add Section 1785.20.6 to, the Civil Code, relating to credit reports.",0,,2022-02-18,"From printer. May be heard in committee March 20.",https://legiscan.com/CA/bill/AB2527/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2527
1593700,1791,AB2528,4,Passed,2022-09-23,"Political Reform Act of 1974: campaign statements.","An act to amend Section 84605 of, and to add Section 84226 to, the Government Code, relating to the Political Reform Act of 1974.",0,,2022-09-23,"Chaptered by Secretary of State - Chapter 500, Statutes of 2022.",https://legiscan.com/CA/bill/AB2528/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2528
1593701,1791,AB2529,2,Engrossed,2022-05-25,"Health care: workforce training programs.","An act to amend Sections 128200, 128205, 128210, 128230, and 128235 of, and to add Sections 128240 and 128298.5 to, the Health and Safety Code, relating to health care.",475,"Senate Appropriations",2022-07-13,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2529/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2529
1593702,1791,AB2530,4,Passed,2022-09-28,"California Health Benefit Exchange: financial assistance.","An act to add Section 100523 to the Government Code, relating to the California Health Benefit Exchange.",0,,2022-09-28,"Chaptered by Secretary of State - Chapter 695, Statutes of 2022.",https://legiscan.com/CA/bill/AB2530/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2530
1593703,1791,AB2531,1,Introduced,2022-02-17,"Housing data: collection and reporting.","An act to amend Section 65940.1 of the Government Code, relating to housing.",459,"Assembly Housing and Community Development",2022-04-20,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2531/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2531
1593704,1791,AB2532,2,Engrossed,2022-05-23,"Scoping plan: state agency, board, and department compliance and implementation: reports.","An act to add Section 38561.5 to the Health and Safety Code, relating to greenhouse gases.",0,,2022-08-11,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2532/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2532
1593705,1791,AB2533,1,Introduced,2022-02-17,"Child welfare services: Indian tribes.","An act to amend Section 10553.1 of the Welfare and Institutions Code, relating to public social services.",0,,2022-02-18,"From printer. May be heard in committee March 20.",https://legiscan.com/CA/bill/AB2533/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2533
1593706,1791,AB2534,1,Introduced,2022-02-17,"Survivor Support and Harm Prevention Pilot Program Act.","An act to add Part 8 (commencing with Section 5965) to Division 5 of the Welfare and Institutions Code, relating to victims of crime.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2534/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2534
1593707,1791,AB2535,2,Engrossed,2022-05-23,"Department of Parks and Recreation: grants: playgrounds and play structures: disability access.","An act to add Section 5788.18 to the Public Resources Code, relating to parks.",0,,2022-08-11,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2535/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2535
1593708,1791,AB2536,4,Passed,2022-07-19,"Development fees: impact fee nexus studies: connection fees and capacity charges.","An act to amend Section 66016.5 of, and to add Section 66016.6 to, the Government Code, relating to land use.",0,,2022-07-19,"Chaptered by Secretary of State - Chapter 128, Statutes of 2022.",https://legiscan.com/CA/bill/AB2536/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2536
1593709,1791,AB2537,4,Passed,2022-09-15,"Vehicles: driver education.","An act to amend Section 51220.4 of the Education Code, and to amend Section 11113 of, and to add Sections 1656.1 and 12800.6 to, the Vehicle Code, relating to vehicles.",0,,2022-09-15,"Chaptered by Secretary of State - Chapter 332, Statutes of 2022.",https://legiscan.com/CA/bill/AB2537/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2537
1593710,1791,AB2538,1,Introduced,2022-02-17,"State Warning Center: wildfire smoke notification.","An act to add Sections 8586.9 and 8593.3.6 to the Government Code, relating to emergency services.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2538/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2538
1593711,1791,AB2539,1,Introduced,2022-02-17,"Public health: COVID-19 vaccination: proof of status.","An act to add Part 3 (commencing with Section 90) to Division 1 of the Civil Code, relating to public health.",0,,2022-02-18,"From printer. May be heard in committee March 20.",https://legiscan.com/CA/bill/AB2539/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2539
1593712,1791,AB2540,2,Engrossed,2022-05-16,"Qualifying accounts for direct deposit of publicly administered funds.","An act to amend Section 17325 of the Family Code, to amend Sections 1339.1 and 2701 of the Unemployment Insurance Code, and to amend Section 11006.2 of the Welfare and Institutions Code, relating to direct deposit of funds.",3675,"Senate Banking and Financial Institutions",2022-06-10,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2540/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2540
1593713,1791,AB2541,1,Introduced,2022-02-17,"Special education: funding: deaf and hard of hearing children.","An act to amend Sections 56836.39 and 56836.40 of the Education Code, relating to special education.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2541/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2541
1593714,1791,AB2542,1,Introduced,2022-02-17,"Tolls: exemption for privately owned emergency ambulances.","An act to amend Section 23301.5 of the Vehicle Code, relating to vehicles.",471,"Assembly Transportation",2022-03-10,"Referred to Com. on TRANS.",https://legiscan.com/CA/bill/AB2542/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2542
1593715,1791,AB2543,1,Introduced,2022-02-17,"Theft and burglary.","An act to amend Sections 459.5 and 461 of, and to add Section 459.6 to, the Penal Code, relating to crimes.",468,"Assembly Public Safety",2022-04-26,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2543/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2543
1593716,1791,AB2544,1,Introduced,2022-02-17,"Political Reform Act of 1974.","An act relating to the Political Reform Act of 1974.",0,,2022-02-18,"From printer. May be heard in committee March 20.",https://legiscan.com/CA/bill/AB2544/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2544
1593717,1791,AB2545,6,Failed,2022-10-24,"Theft: receiving stolen property: firearms.","An act to amend Section 496 of the Penal Code, relating to theft.",468,"Assembly Public Safety",2022-10-24,"From committee: Without further action pursuant to Joint Rule 62(a).",https://legiscan.com/CA/bill/AB2545/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2545
1593718,1791,AB2546,2,Engrossed,2022-05-25,"Vehicles: motor vehicle sideshows.","An act to amend Section 23109 of the Vehicle Code, relating to vehicles.",3948,"Senate Transportation",2022-06-29,"From committee: Do pass and re-refer to Com. on TRANS. (Ayes 3. Noes 0.) (June 28). Re-referred to Com. on TRANS.",https://legiscan.com/CA/bill/AB2546/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2546
1593719,1791,AB2547,2,Engrossed,2022-05-23,"Peace officers: determination of bias.","An act to add Section 13510.6 to the Penal Code, relating to peace officers.",0,,2022-08-11,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2547/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2547
1593720,1791,AB2548,5,Vetoed,2022-09-19,"California Kids Investment and Development Savings Program.","An act to amend Section 69996.3 of the Education Code, relating to postsecondary education.",0,,2022-09-19,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB2548/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2548
1593721,1791,AB2549,1,Introduced,2022-02-17,"Street harassment prevention.","An act to add Division 121 (commencing with Section 152000) to the Health and Safety Code, relating to harassment.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2549/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2549
1593722,1791,AB2550,5,Vetoed,2022-09-22,"State Air Resources Board: San Joaquin Valley Air Pollution Control District: nonattainment.","An act to add Section 41501 to the Health and Safety Code, relating to air pollution.",0,,2022-09-22,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB2550/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2550
1593723,1791,AB2551,4,Passed,2022-07-12,Firearms.,"An act to add Sections 29880, 30372, and 30472 to the Penal Code, relating to firearms.",0,,2022-07-12,"Chaptered by Secretary of State - Chapter 100, Statutes of 2022.",https://legiscan.com/CA/bill/AB2551/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2551
1593724,1791,AB2552,4,Passed,2022-09-28,"Firearms: gun shows and events.","An act to amend Sections 27240, 27245, 27305, 27310, and 27350 of the Penal Code, relating to firearms.",0,,2022-09-28,"Chaptered by Secretary of State - Chapter 696, Statutes of 2022.",https://legiscan.com/CA/bill/AB2552/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2552
1593725,1791,AB2553,2,Engrossed,2022-05-25,"Human trafficking Act: California Multidisciplinary Alliance to Stop Trafficking (California MAST).","An act to add and repeal Title 6.7 (commencing with Section 13990) of Part 4 of the Penal Code, relating to human trafficking.",0,,2022-08-11,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2553/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2553
1593726,1791,AB2554,1,Introduced,2022-02-17,"Air pollution: assistance program: drayage vehicles.","An act to add Article 5 (commencing with Section 44274.20) to Chapter 8.9 of Part 5 of Division 26 of, the Health and Safety Code, relating to air pollution.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2554/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2554
1593727,1791,AB2555,1,Introduced,2022-02-17,"Domestic violence: probation: sobriety-monitoring programs.","An act to amend Section 1203.097 of the Penal Code, relating to domestic violence.",468,"Assembly Public Safety",2022-03-10,"Referred to Com. on PUB. S.",https://legiscan.com/CA/bill/AB2555/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2555
1593728,1791,AB2556,4,Passed,2022-09-18,"Local public employee organizations.","An act to amend Section 3505.7 of, and to add Section 3503.1 to, the Government Code, relating to public employment.",0,,2022-09-18,"Chaptered by Secretary of State - Chapter 412, Statutes of 2022.",https://legiscan.com/CA/bill/AB2556/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2556
1593729,1791,AB2557,1,Introduced,2022-02-17,"Peace officers: records.","An act to amend Section 832.7 of the Penal Code, relating to peace officers.",463,"Assembly Judiciary",2022-04-22,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2557/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2557
1593730,1791,AB2558,1,Introduced,2022-02-17,"Department of Technology: modular modernization.","An act to amend Section 11546 of the Government Code, relating to information technology.",3626,"Assembly Privacy and Consumer Protection",2022-03-10,"Referred to Com. on P. & C.P.",https://legiscan.com/CA/bill/AB2558/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2558
1593731,1791,AB2559,4,Passed,2022-09-13,"Reusable tenant screening reports.","An act to add Section 1950.1 to the Civil Code, relating to tenancy.",0,,2022-09-13,"Chaptered by Secretary of State - Chapter 288, Statutes of 2022.",https://legiscan.com/CA/bill/AB2559/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2559
1593732,1791,AB2560,2,Engrossed,2022-05-25,"Housing: blighted and other property: lists and social equity investor plan.","An act to add and repeal Chapter 13.3 (commencing with Section 66320) of Division 1 of Title 7 of the Government Code, relating to housing.",0,,2022-08-11,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2560/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2560
1593733,1791,AB2561,1,Introduced,2022-02-17,"Planning and zoning: housing: streamlined, ministerial approval: Benicia Arsenal Historic District.","An act to amend Section 65913.4 of the Government Code, relating to housing.",459,"Assembly Housing and Community Development",2022-03-21,"Re-referred to Com. on H. & C.D.",https://legiscan.com/CA/bill/AB2561/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2561
1593734,1791,AB2562,1,Introduced,2022-02-17,"Clean Transportation Program: hydrogen-fueling stations.","An act to amend Section 44272 of the Health and Safety Code, relating to air pollution.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2562/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2562
1593735,1791,AB2563,1,Introduced,2022-02-17,"Air pollution: permits: mobile fueling on-demand tank vehicles.","An act to add Section 42324 to the Health and Safety Code, relating to air pollution.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2563/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2563
1593736,1791,AB2564,1,Introduced,2022-02-17,"Individual Shared Responsibility Penalty: waiver: health care service plans.","An act to amend Section 61010 of the Revenue and Taxation Code, relating to penalties.",457,"Assembly Health",2022-03-10,"Referred to Com. on HEALTH.",https://legiscan.com/CA/bill/AB2564/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2564
1593737,1791,AB2565,2,Engrossed,2022-05-25,"School employees: professional development: mathematics and science.","An act to add Article 10 (commencing with Section 41592) to Chapter 3.2 of Part 24 of Division 3 of Title 2 of the Education Code, relating to school employees.",477,"Senate Education",2022-06-13,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2565/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2565
1593738,1791,AB2566,5,Vetoed,2022-09-25,"Urban forestry: school greening projects.","An act to add Section 4799.12.1.5 to the Public Resources Code, relating to urban forestry.",0,,2022-09-25,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB2566/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2566
1594398,1791,AB2567,1,Introduced,2022-02-18,"Transportation: State Route 395: pilot program.","An act relating to transportation.",0,,2022-02-19,"From printer. May be heard in committee March 21.",https://legiscan.com/CA/bill/AB2567/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2567
1594399,1791,AB2568,4,Passed,2022-09-18,"Cannabis: insurance providers.","An act to add Section 26261 to the Business and Professions Code, relating to cannabis.",0,,2022-09-18,"Chaptered by Secretary of State - Chapter 393, Statutes of 2022.",https://legiscan.com/CA/bill/AB2568/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2568
1594400,1791,AB2569,1,Introduced,2022-02-18,"Department of Homelessness Prevention, Outreach, and Support.","An act to add and repeal Division 27 (commencing with Section 26000) of the Welfare and Institution Code, relating to homelessness.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2569/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2569
1594401,1791,AB2570,1,Introduced,2022-02-18,"Unemployment insurance: Unemployment Fund.","An act relating to unemployment insurance, and making an appropriation therefor.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2570/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2570
1594402,1791,AB2571,4,Passed,2022-06-30,"Firearms: advertising to minors.","An act to add Chapter 39 (commencing with Section 22949.80) to Division 8 of the Business and Professions Code, relating to firearms, and declaring the urgency thereof, to take effect immediately.",0,,2022-06-30,"Chaptered by Secretary of State - Chapter 77, Statutes of 2022.",https://legiscan.com/CA/bill/AB2571/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2571
1594403,1791,AB2572,1,Introduced,2022-02-18,"Student financial aid: Adult Learners Grant Program: distance learning.","An act to amend Section 94874.9 of, and to add Article 23.2 (commencing with Section 70040) to Chapter 2 of Part 42 of Division 5 of Title 3 of, the Education Code, relating to student financial aid.",458,"Assembly Higher Education",2022-04-19,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2572/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2572
1594404,1791,AB2573,2,Engrossed,2022-05-25,"Certificated school employees: probationary employees.","An act to amend and repeal Sections 44910, 44929.23, 44948, 44948.2, and 44948.5 of, and to amend, repeal, and add Sections 1296, 44908, 44909, 44929.21, and 44948.3 of, the Education Code, relating to school employees.",0,,2022-08-11,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2573/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2573
1594405,1791,AB2574,4,Passed,2022-09-27,"Optometry: ophthalmic and optometric assistants.","An act to amend Sections 1209, 2544, and 3041 of the Business and Professions Code, relating to healing arts.",0,,2022-09-27,"Chaptered by Secretary of State - Chapter 596, Statutes of 2022.",https://legiscan.com/CA/bill/AB2574/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2574
1594406,1791,AB2575,1,Introduced,2022-02-18,"Special Occupancy Parks Act: lots.","An act to amend Section 18872 of the Health and Safety Code, relating to housing.",0,,2022-02-19,"From printer. May be heard in committee March 21.",https://legiscan.com/CA/bill/AB2575/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2575
1594407,1791,AB2576,1,Introduced,2022-02-18,"Voter registration and outreach programs.","An act to amend Sections 2105 and 2130 of, and to add Chapter 10 (commencing with Section 2750) to Division 2 of, the Elections Code, relating to elections, and making an appropriation therefor.",0,,2022-05-19,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2576/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2576
1594408,1791,AB2577,4,Passed,2022-08-15,"Elections: uniform filing forms.","An act to add Section 8042 to the Elections Code, relating to elections.",0,,2022-08-15,"Chaptered by Secretary of State - Chapter 148, Statutes of 2022.",https://legiscan.com/CA/bill/AB2577/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2577
1594409,1791,AB2578,2,Engrossed,2022-05-25,"State Energy Resources Conservation and Development Commission: integrated energy policy report: carbon capture, utilization, and sequestration.","An act to amend Section 25303 of the Public Resources Code, relating to energy.",495,"Senate Energy, Utilities and Communications",2022-06-15,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2578/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2578
1594410,1791,AB2579,2,Engrossed,2022-05-23,"Child welfare: intensive family finding.","An act to add Section 16002.7 to the Welfare and Institutions Code, relating to child welfare.",0,,2022-08-11,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB2579/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2579
1594411,1791,AB2580,1,Introduced,2022-02-18,"Alcoholic beverages: tied-house restrictions: exceptions.","An act to add Section 25503.46 to the Business and Professions Code, relating to alcoholic beverages.",456,"Assembly Governmental Organization",2022-03-10,"Referred to Com. on G.O.",https://legiscan.com/CA/bill/AB2580/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2580
1594412,1791,AB2581,4,Passed,2022-09-25,"Health care coverage: mental health and substance use disorders: provider credentials.","An act to add Section 1374.197 to the Health and Safety Code, and to add Section 10144.56 to the Insurance Code, relating to health care coverage.",0,,2022-09-25,"Chaptered by Secretary of State - Chapter 533, Statutes of 2022.",https://legiscan.com/CA/bill/AB2581/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB2581
